Timestamp,From Address,Token,Token Amount,$USD Value,Network,Transaction Hash
1640157930725,0x47d9eabe1e13be1a33df9d59835f57bca5ccf48b,DAI,26.000000,26.000000,zksync,0x1e1e8ac3f6b9aa43d8156492798665b91bc234fb1169acc9412d9456a1b43f8c
1640156770724,0x7f690c6ee06d67ce35cff3d1ccb00bd16865462b,USDC,2.010000,2.010000,zksync,0x5a2e00bea4bb8197543dd78aa27b97671308181668112bec7bd1f40375da8f68
1640156518301,0x1b5cecf78454b8534affcbb9f53e21640ec4088e,ETH,0.000400,1.614620,zksync,0xfac4171b4e2549a3dd6af2b7ab74bf61cb3379c059d8cd21c2d367574d08007c
1640155458242,0x22a4845dd6002b39bff400d8b34ed9c64578be1b,ETH,0.001000,4.036550,zksync,0xf2f9bba6bd770ceafa68293a575a81bc6880b873131476b42ceed3d274700090
1640154875724,0x150e9c31870a99ce35e95c319474edc84ba93448,DAI,2.000000,2.000000,zksync,0x4409503560b136082d8527164ca03508e7931879ec6a3b78e1dec8039a4f5ba3
1640154213299,0x01680b7e60f63ef07ed983c4db7d5c6add56e234,ETH,0.000300,1.210965,zksync,0xf1c889724c181a200ae60e8fe21d773e18ac796f4829350cbcf6abf93157eb5f
1640152945717,0x0d810cbee53cb7ef3b5d3a575eb1a404e8ce9fe5,ETH,0.001500,6.054825,zksync,0xda0fd3fc46a443347ce44c84644b28d9d117dbd51ed1abdfe8d7b1ae83d5d0b7
1640151955862,0x611b4c1abdf6b8576f1ebd2e9e6bd5040270c948,ETH,0.000370,1.493523,zksync,0x877592ea82e526ac5112c6b94d579409662e99e2d27fe9147b1ed9cf3dbc7bd9
1640151008253,0x0c9d1a86bb304518d6718895dfcd006186e936bf,ETH,0.027000,108.986842,zksync,0x23b09ffe65ab93c5cc2324585067ebced8772cf02c07226f226ef0c53cadbe07
1640150875810,0x64b5e1ae4159faf6b385498fd313f8d790ee1c2f,ETH,0.000250,1.009137,zksync,0xb55a732681d1f57d76e8e03fe6b577dfcccc331133cb064a6a95057f9ff8795a
1640150538225,0x52aac9e83a3793f327942ac6541c7161cec14360,DAI,25.000000,25.000000,zksync,0x41c13e126278cb9ae660de423fe0460648f1647ee8e1d8861798ca013783594c
1640148738225,0x1d184244eb8fb1dec0a7ba2cacd0e78697721892,DAI,25.000000,25.000000,zksync,0x85de66e870e25a860d7d821c98af7635cfd2fad648adede7c4733a3f0e77da8d
1640146478242,0x35ec85db798060748c94669983a59e6fed39a59e,ETH,0.000350,1.412792,zksync,0x0a409a6ed8aab28d0d4e9e2687a2b02b83b700bfd3cff3cc9b05f8e38f91fd3b
1640144286259,0xff319e5e7206a28daca3b540e5d30420110effaf,ETH,0.000250,1.009137,zksync,0xe69c708eb8bb509cae00562831419b8f91e49829532067d5a74b3d01f8ce18f2
1640143920752,0x0155e31d9c01c28395277bd4210bf5c51965e8d6,USDC,5.000000,5.000000,zksync,0x679773efb50cace49d4bea41aaf904b2260e598735fe8dbb59ceffd55370207b
1640141945803,0xea1e38196e8d649d7057a6aa8cf4afb12121f92d,ETH,0.000250,1.009137,zksync,0x603f4bb68e80f624a00b49f0716d48fe539653ba2e798c521096dba0f05cd3e7
1640139228224,0x1978ff6f1c0a3760696169b001647f7f7d9600c8,ETH,0.007500,30.274123,zksync,0x9c5ecaf45c804b40d3f6c7d019c6068a46c7aded3080f9dd6c75fa5b5345688b
1640139155725,0x9f65bf0e2b83e9bad5d531f0a26b49f077e4cb0b,USDT,10.000000,10.000000,zksync,0xb91af18642697a4529213946ed9df323bf7169874f298bf8689bcd7857540337
1640137670725,0x33bb17fd9854328947cc4b9b54936a13149d7035,USDT,10.000000,10.000000,zksync,0x79cce8d652164320c23867a8ee07df3097163c6f683dec6aa17e28ad94c11381
1640133495819,0xe45b252b674d9d2adeb7db833fb4d8f080fa399f,ETH,0.000500,2.018275,zksync,0x89cca955185d0a821a3b2ae0aa6bfbaa2ce549ae5481b8e6579c611a0aaeb8df
1640131375759,0xe858734bc05fc52d1d7baf4500b70faf0959ea4e,DAI,1.100000,1.100000,zksync,0xb0e1fb2f40fc828326e3d4723c4a9d699670569ca2f8d5735825f45e3fb9544f
1640131375716,0x4bd6a0b8cc05c5cd2a949f2434bd6f35fb50a4d6,ETH,0.003000,12.109649,zksync,0xcdd0a8cd748634a7ff3d508baf0e7635ace56b680cbc13d12e43f6587f24b35e
1640130510734,0x179cc59664de36902ea6432959187719c40ff0a3,USDT,10.000000,10.000000,zksync,0xed4c6e787878c18f323f2b2afcd11e1b0eb486f332a22723eb3a66a25a6ba8a3
1640130248216,0x128e875e659db7a26ad23679e606f3367814d6dc,ETH,0.000250,0.987621,zksync,0xd9ac77577618031e8beefb28ee8e7d959619a99133ed17b104d05f30be8a8d95
1640128405734,0xa9b44fcd364511c9c8955d32be73633a60c1a6ab,ETH,0.000250,0.987621,zksync,0x0767541c80febadabd1c3dcb9e73a1a677110f6aa1ee69007bd002055a73d667
1640128053225,0x700a023f22c4a4fbfdeed3d00b951ef8ea932be1,USDT,5.000000,5.000000,zksync,0xddee49c717c91d5ac9a8b74fc3aa93bdfc1107c22091afac7f81ee09faf4a142
1640127918336,0x5dd2f7c1cedeef4064554f9b440b01fc6869f78c,USDT,1.000100,1.000100,zksync,0xf2790f2e5ee7c8292e111c228098f22c504934706c1a8265396e2788e4b566b8
1640126825750,0x616b860b7ba381438a70eaf5fd581189e4e80013,ETH,0.000250,0.987621,zksync,0x2ce3197446d51fd8281c35996335c7d76e47bfcdd2e5ab82cc2bbf6cbb5b8f98
1640126263225,0xd24bcbe5178dd6a2749c9d136f5e8b286750109e,DAI,50.000000,50.000000,zksync,0xbc50df2f917c549c717adaeb955736f6bfd5e36e0d058cdebdc8440724036eb7
1640124051265,0xba4f4bb2238f47528a38d554999bbffa20cf7329,ETH,0.002000,7.900965,zksync,0x580c035ba6db94e96d0d25a3a4bea59b73e96babc6e9dd11ae74e5aef12f811a
1640121795725,0x491d3e54044ec0f38b50c58de181cc372147aab4,ETH,0.000250,0.987621,zksync,0xe6ee69e4da7067abe125e0e8e9ddcade6222325e4abefdfae4f0ff39d7b2d337
1640118583225,0x97be3c15515c7664490ae546a0103f188eb5eed4,ETH,0.000300,1.185145,zksync,0xc1eb152908f5b36cdf2ee13507a7949b3cff35049b5fdb26a3420c47f8ccb7d1
1640118403214,0x63109f27623787ff2e9f884d6c6339bf4f762aa5,ETH,0.002000,7.900965,zksync,0x0956ba899a4d789dedcde90b3a42fe54837175685ad227163526cc8554923574
1640118110725,0xd3fd10c122b669cd256ab11f9148802c1c40440c,ETH,0.003000,11.851447,zksync,0xd174fd1877414e09d58e50d42673d4b3ad0d270472d885baa8db461e01d9202f
1640117905733,0x2dcc5cbf6a0a6d3665d00180e9ca089931a4c511,ETH,0.002500,9.876206,zksync,0xe51bd9d17998cdbfafc484e42f5b63afd61820db49100bf79762aa1535396572
1640115028225,0x51486683f2c71e8d07041713b27ff3b26812491f,ETH,0.001000,3.950482,zksync,0xffc4737ad4fde3bb2ab686b728f0825c5347416a04b53f85e0509504300b8bef
1640114355724,0x47d9eabe1e13be1a33df9d59835f57bca5ccf48b,DAI,26.000000,26.000000,zksync,0x6758586e1a8491ff623a03039fc371d34bc53df0893f503e9b4bb48032795f88
1640114128225,0xbf569ba8b38a3844a01b52d29e03a9b433ff821e,USDT,6.000000,6.000000,zksync,0x629aec4c1c7d22b7d936508936e40f42929d82014beeff28808e3c620c589038
1640113678225,0x9182c81d8d9b2cc604d5955d39f84111af013775,USDT,10.000000,10.000000,zksync,0x9ffb7785f2e18c50feba0800eb7e8a932bdacb67e71d9f17b0b038489a95ffae
1640113488225,0x9b6761ab2d5efda3c7eafc9b69ed30dd2df2f0b3,ETH,0.001000,3.950482,zksync,0xd7afc615f4b01f54372df60c6eacfe53ac656683b1c4a7fccf13a354d93002be
1640112648407,0x48b1670c29be5ba0d7121cfc36083850ecc6f335,ETH,0.000250,0.987621,zksync,0x9abd693d2a645975ef0e71f41cd563da7591efa6a536474935a8edadee923be7
1640111613304,0x491d3e54044ec0f38b50c58de181cc372147aab4,ETH,0.000500,1.975241,zksync,0x4506c7cea71fbad8c41dc0233e3626844f94cbc16c4bd36cdb97cae06733708f
1640110428224,0xc220e6190623532ce0577670057ac6e8d5e9e1a4,ETH,0.003000,11.851447,zksync,0x18e05be133a6a4be39a0ba5c4602c13e5d564af866bde6a504c2115c7df397e5
1640110103225,0xc220e6190623532ce0577670057ac6e8d5e9e1a4,ETH,0.003000,11.851447,zksync,0x2ee0f132c2c66045e90276b013d89b1d1d4cb856245ae7eff591bc7d79fb416e
1640109915726,0xe1659677407841ad85d7592bf8e06fd35df7a7d1,ETH,0.000400,1.580193,zksync,0xeff8e2e38d2d108e32986113130067a66c8185ed558e5f1f5aed2d5b5d51e410
1640108545724,0xd02aa7cb4e451fc52e7409f8add9954fa8a54a9e,ETH,0.005000,19.752412,zksync,0x2370934a8bbb77c27e9df2595e6adc70395e5c6669cdb4c7218c1cc85a4ec3bd
1640108235725,0xd02aa7cb4e451fc52e7409f8add9954fa8a54a9e,ETH,0.003000,11.851447,zksync,0x45f26c1cd3c4dac272b008223ca485e25382a864ab8d7c988864720e74050e20
1640105570725,0x17fb0cebd11596fa1fac38803e46e8c0bf40a9d5,DAI,2.000000,2.000000,zksync,0x6b23fc574858cd9d321924d2f9598b1f657e57cabbcba20f297842b2df2c63dd
1640105188225,0xadf5427a7aadf09caf9d640a37565efcb131cf74,ETH,0.000300,1.185145,zksync,0xfc1cf50514a8e31d423890235e03e81b1f7eb6b7ccbeee0dd7a7a2848d65e265
1640103145723,0xefd603747ba4834c84eb3ea3b1674bbcd4d3c6d8,USDC,25.000000,25.000000,zksync,0x092a2f280f92b1b83e70622d15f209a43df57cbfd8a0502b421d812982b78c84
1640102885724,0xa199fcad8522671d3311765654443db246c9957f,ETH,0.003000,11.851447,zksync,0xba67d26e2c2c7f402e747cc294694c2116235b25e13cf3735db89b50e8841ce1
1640102298242,0xd6fc425291aad1aa3acddcb6810281c91f7cd677,USDT,1.000000,1.000000,zksync,0xe0c466f255340de8adb666e0c627d38bcc3df180b72834b55d886373b5e7388d
1640102243241,0xbd3f122f8c96de55a3711afbbf9fbecfd3f19091,USDT,1.000000,1.000000,zksync,0x546161c8edab25430591b6afe08b3fcebd9765a803e7649995f6f911d86ba78c
1640102238224,0x9061e38896a2531c486613943fe1fcc226c217f6,ETH,0.000300,1.185145,zksync,0xff1048184ab27af4bb2c0a8665c78d4926846d481fa20ed14f9cf3d9fa3d5983
1640102205742,0x819847472cc0bb65b98a069aae14b7162bf20d09,USDT,1.000000,1.000000,zksync,0x807eb2be90af02e159bcfeacbb4eae16c0202d233efa43e943a55ecf52178e27
1640102160742,0x66b52daa0f0378ab96a8bd83b9508997b22007db,USDT,1.000000,1.000000,zksync,0xa7ca92a55717482e0e4a882733caf6eccdd0f401e127c70ed6698ab083aedec1
1640100448226,0x38d216c44febdbdb98954bcd1d6a40aa495e1363,ETH,0.002800,11.061351,zksync,0x49523118eaf1939a217a4484f8406891bb5e3e47d252528c4c52a6e94c1dce38
1640097915725,0xd64c69277d2c842c9ab17683479ac063aa35d4f5,ETH,0.000250,0.987621,zksync,0x013662da09f1de3d5f87d53678955234d142a86406de0706ec9c87de3b9aa4a5
1640097760740,0x256282da67c5da9ab36780f733cccb6279c0c568,USDT,30.000000,30.000000,zksync,0xafdaece91c5df6a67b7bfbd396d83bda8f49e918d6d2948a15ac58d4cefb7fc2
1640097448225,0xe9c208e0887b94b8c81cbd7f3e5e10cf862d5360,ETH,0.003000,11.851447,zksync,0xf2e76cea3280e17d4f6b6e9b79064e9d286ebe668c484b5a2561b46f8c17a26c
1640097340725,0x589584112f5f518c398a9d5b1f13832aded02973,ETH,0.003000,11.851447,zksync,0x6451e8ff8ed7729f8f42042d809475c1876d84a14b4147d6e426808a04f0f24a
1640096025747,0x979d606d736d4847bbb5ba9714ac0f1543beffbe,DAI,1.500000,1.500000,zksync,0xfb7c3fa243710c2b6cfe83725b5c8273a2bacf27593e9f9968cee8d3bc8a73f3
1640095553264,0x668ed690e1ca037a814d07ec227e54448a4f54cf,ETH,0.000360,1.422174,zksync,0xa155a0586b238ddaf9ec6b9ecec556e170b716331ad65912b925314660183d66
1640095548220,0x5affa867b89ee5df3b578a04222bee8678a4182e,ETH,0.000250,0.987621,zksync,0x970d152861ff049a281492ac4e735fa48ff2c7c80636f5d2b118b418836ee31f
1640095365725,0x601a2ae6cac8844173a20c9afeecd2035367e29f,ETH,0.000268,1.058729,zksync,0xde8b2e8f1d3cf5cab623bcd2d171c334089b9f3d9d5d98d449aa858f0faf034c
1640095300725,0x96b7be1175ccc1d66e39acea0cd7a24b54db3336,DAI,27.000000,27.000000,zksync,0xd3b74a32834af77bdc87ebb7dd89d4527b6a49571e306cd70061c14350dc5855
1640095228220,0x0ee788137a946e9a968f7763e9505d69b51228a6,ETH,0.000250,0.987621,zksync,0xd22c9d2a99648f1e8eddef7bf3a1a9a531cdfc1342798c5b97c8b1cf61e2a24f
1640094703233,0x8ef72878b66dc20acccca678db228e97e11bbc0d,ETH,0.000250,0.987621,zksync,0xcfe1bfada38f53ae226b3a4dbbcbf18b7a86825fd2de48f86f9887e592f16a06
1640094633217,0x5be5ae805f75c836f5be0c39a4eb961bebfc1d6b,ETH,0.000250,0.987621,zksync,0x1ef0f3cbb6cfd8f9399bbb2dcb93d04c3dd2210f0ed546f9a19bccb02373663d
1640094613225,0xa44cc0b5509dfe0292596fcc4a6974a12a81cc06,ETH,0.001000,3.950482,zksync,0xcf8414f5b14850a82adbc169df87ed28088c6ec29f3e3dea009cade319e10aeb
1640094570724,0x45c2cb53a900200b1a019951814b894d3973430b,DAI,5.000000,5.000000,zksync,0x279edc38a5fc19d41e9b1abd25a26ecd9b04fc028b866feb0952bd7dba19c141
1640094498224,0x2d02704715548eb6b52c87cdbe83165f6b321e75,DAI,30.000000,30.000000,zksync,0x71b7c255415715a852b1723c7ff63788d9b4c27c7079527ea063ab5d3e2e6236
1640094420736,0x0873c0cd5265ba28299730504079cddc372f4712,ETH,0.000260,1.027125,zksync,0x997d7c148287ce221e6e8c82c2ed2f655ce7df8befb828dc4c97543ff6c3ccaf
1640094393225,0x17360e0593aa041dacd03b87915ae747f5eca8cc,ETH,0.001000,3.950482,zksync,0xa1e4a84475107f3ab0825fe4a7d14cd12b47dea3141bb607517e338b552b1131
1640094380725,0x50ee712a02623453b3657a6ff2cb39382f7b6d6a,ETH,0.000270,1.066630,zksync,0x08a643142407549b8f13ca7ac6e37a564d3581766516547bcd9c84c5a30424de
1640094175773,0xaa45d2ba4ab87f6fe2575434248a5b478bed46db,ETH,0.001000,3.950482,zksync,0x5be2adbf20a7f3ea0c4c8938c893636dd64df25adff962f92b34ffdcab666108
1640094163224,0x509257eaf92a53fbd7eb3e727de8080bd96b33f3,DAI,25.000000,25.000000,zksync,0x10ac6f3e00ccaf6de1e9cd45f2fd1e4b77b3b85d7eec4eefaea6cfdb8b2d537b
1640094015725,0xb087e2e630cc2ef04206c8c4ba773844b59e9feb,DAI,25.000000,25.000000,zksync,0x156ebd8951653ea00249e688f5e994f5d393a870667b7b8da3c4efb906d80ccd
1640093915724,0x975119f6393c048d46260ba5bba8ce2c1b443d0f,ETH,0.000260,1.027125,zksync,0xccec63611ea418e958b541e25f3ca3bf00c71e6f8dbaa1920ce089e66faf24ad
1640093903225,0xe30dc1eba82267d5e55391d3cdc7d6f72de9c227,ETH,0.001000,3.950482,zksync,0xbe6a305f6b917d353a2fd2f2cd449a8cef1a90e287bbd3dd9bd8c56aa100e01f
1640093895748,0xe52a366ac5e63a9df7605269e44bd74332688395,DAI,28.000000,28.000000,zksync,0xc95730faec48a0eb8c08342041043175d4883cffe6f0f5db2fe20a9fcbc7221d
1640093625720,0xd40bb5f00e894f9c938152057989ae540f68b3c2,ETH,0.000260,1.027125,zksync,0xdf2b0dd33b6859f1d7ca604571c1ae103cc756340eec628aba4f4b682b58d7ec
1640093053243,0x12d02e811a74c6a8197c33510ae0c065a2a9808d,ETH,0.000270,1.066630,zksync,0xbd59cdce5be5d71c6cacfd97fe152a20bf66d20bd9aea03e7f5017d87dfa7198
1640092780724,0x84348fcf0006b4d13baa29f85bdf281beaba110e,DAI,28.500000,28.500000,zksync,0x0246ffd067b4c16a48aaf8a17c72640f2e27342f1e1996a2e559bf670ab94a86
1640092748220,0x77c6b0f5b60f1ecc5165898d9471791023645f0e,ETH,0.000270,1.066630,zksync,0x9e104d2d8c1d9692f0128810b5eaef3e171f5e720aa986bfa0f42d90dab31cdb
1640092345772,0x30aa8c37b2292ad699feed94fc2043d4cac6acf2,ETH,0.000490,1.935736,zksync,0x4beab82dae0ac7f096e8ccb45e18217ea25452e98e42a9d504f6b3d4b2cf5ac5
1640092296269,0x6c7bf6cd6951d76040b1ea668c44658c214cc488,DAI,27.000000,27.000000,zksync,0x9622fe427201f59cb12f0444c7f003f75252b6422e753ef797a9af871ddb6985
1640092280715,0x87139f426b6a9cd95394e48a9bad26ffb5460ddc,ETH,0.000250,0.987621,zksync,0x87ffa4a287a66a73f5c8454ba1671d66d31899b9067d207e55d0dabcfc7cce97
1640092040724,0xd25a1cdd0e5d2a320164e456ebc587e1d008e517,DAI,25.000000,25.000000,zksync,0x7d5acbc2f6da024ef587510e160f935e61ce943bdd321d5e1de5ab67b8d0fea7
1640091805725,0xbd568608bdd3b0a0ead63060e7c2ed47ed5dd15b,DAI,25.000000,25.000000,zksync,0xf8279d54ab0c785110b5f13258ed34a619a789609cdf90ff320c814c94c94bf9
1640091675724,0xb8dd79c26181b7922b07495bae97ce297aff1f47,DAI,25.000000,25.000000,zksync,0x0059d26286313e07f12ef1b6b08800d2313e91f6d0f35c41ef110ff8fd02b1a8
1640091645724,0xcd8ee8abedd419d85ac24c3dfc7da6317fe4ca08,DAI,26.000000,26.000000,zksync,0x747a23964986e1310dbc6b407a65979aec4654300aeb97a2a712f7d09ffa0295
1640091538225,0xec81d9c0adc980359cd49c4b8090de39d3bbd2d3,DAI,25.000000,25.000000,zksync,0xf630a0f3f1c64bd0378f70e288fec1dcbb4b91279ec94bd8ecb87af5b46e2a8b
1640091408224,0xe5d91663f62123731532d481fbe04540a5317c16,ETH,0.001000,3.950482,zksync,0xe85c8c314f276871b2cbfaf696984be5972b419f02f548942d099187bc5ca68b
1640091395741,0x6f4ce5a8fe79f4132d1c71263793f8253c736048,DAI,25.000000,25.000000,zksync,0x1bda36b6c4140afa0fcba6856be8f4b5ad74fd33a2de9bd7e1e4e70ec1b7b568
1640091290724,0x45494e92a8c59c3c740f5514b15df4d1bd54243b,DAI,26.000000,26.000000,zksync,0x49ed9b69e0b4a4f842f3c45f0482a9fe15d33d19a9b2e60bd22f3ea9f6ff7bc0
1640091250725,0xc30e41a778406f68cea56a2ff14bd0b3de4e37bf,DAI,25.000000,25.000000,zksync,0xe659d3fbc8179427697a3567643ef03bd8de7a350ad3165c703b954331e4764d
1640090858225,0xe39d11ea1711142589593c16e3665d26f134bd24,DAI,25.000000,25.000000,zksync,0xcd7d020aadfaddcdf1254bd7ace6e9d6b72c1471826515d71e32927cbed01aa4
1640090808224,0xae6d2211d08004e07263aab9191fcb31e2cf69db,DAI,26.000000,26.000000,zksync,0xc36105282ac4012d85def07c0c1f13d8c5c39205e0529ee838757523a6bac0f6
1640090698225,0xadea71c7eb52b56074e710be58ee62f534d746ce,DAI,25.000000,25.000000,zksync,0xded8a108c218c2aeba49dbcc51532aec3ee4d4480d69c48c8901824f2f5dd900
1640090605725,0x05ca8a49ce39f81973258878b18c94e5efd5f834,DAI,25.000000,25.000000,zksync,0xd5a4a7163d74ddb8a3b9a84cb230204df57dd5068e5acea37473305a20ce832b
1640090438676,0xba1ff8bd7e72d56bb2dc89887ce880f89a67e3ff,DAI,26.000000,26.000000,zksync,0xc455728d0b89fa494d3a0e76b05bc26cf6d5766f22220cf53c2c9ff2c7d77d71
1640090388224,0xfd579af36593b509f29aeff0fce4629bb948cef2,DAI,25.500000,25.500000,zksync,0x787060ca1030eb7f68658ccd62f13512e67fd5d231779d48da7cb722eec7534c
1640090270724,0x29f85d70fc7753b25dda14970733768835f0a26f,DAI,25.000000,25.000000,zksync,0x0f6efc8945667a8475218bde57e50db81c56e4d39c5fa03b2baa38fd1ce6bf7b
1640090158224,0x725b72de8bd5f29fad3986bc75e374321d658331,DAI,26.200000,26.200000,zksync,0xe64a65198664167edc7865f4e663ff6b55636eef239971c1c76a02efcdb921de
1640090105724,0xdf956f954f5204ae8cf57ec7d58f188720d1be20,DAI,25.000000,25.000000,zksync,0xee8b5d7ce34b8dbc8693cff53db6e3b67b5d9608a0466568dd570e342e495080
1640090063225,0x43af78aece0e24205a46a049832a830cf22c8b58,DAI,26.250000,26.250000,zksync,0x9e246d5845a26a153b063164cdd383276a4390a1090ca7261bddb4eced6b5d2b
1640089933224,0xa876f09ee894e46ff5f2f8837c93699ad1a40094,DAI,25.000000,25.000000,zksync,0x848a8b07251a1d449a57b805ffad4ce726ad3d801600648a96973b87ef4000a6
1640089900724,0xb2e00105586591320e6f97607b1978e9a86b2159,DAI,26.000000,26.000000,zksync,0xa51640dbbf68c883a114ac969bfffccdd7ef419b6435d16772d6b879c78e7357
1640089715724,0x7218f31d8f45b4a3d9831748ee778dcdb44eabff,DAI,25.000000,25.000000,zksync,0x47de9b29697265c8689860b57b1b35fa451d763b86700ac9ec7f095e065a6e0d
1640089560867,0xdcaf20a8944317b4de4e98ceff7b8e5545820b98,USDT,10.000000,10.000000,zksync,0xc64a7915626750e709fa6a277f9e100931414e4657b2a126b89ec33ff224b26a
1640089538234,0x782e7a043f64a545bdc122007ad1f610ffbc97a3,DAI,25.000000,25.000000,zksync,0xb67f364e12c952587a4d53fa4cbe9ecb78931e1e49e6a1125c307affed14cfdc
1640089503225,0x1da0138c8817e0ac9010a07a6896785741200fa1,DAI,25.750000,25.750000,zksync,0xc0a45dac7ad28cc7c1f7853d50df560874381755af6e30185c0738de6b8cc4bb
1640089455724,0x46dec74da990632c52080962a858567695da703a,DAI,25.000000,25.000000,zksync,0xe5008a4e2924d2ee2a6ce6d56cefddded87c51442319beac273782acba8b975c
1640089318267,0x4289041eaa21fce941c12050f362732262d1fbe5,DAI,25.000000,25.000000,zksync,0xa5e4480686606a470172626c2c584b858b1d0aa894ddb519376cacb39387e24a
1640089220716,0x3a88f4df3380aac0e5b230f0960201dcca9f1e48,ETH,0.000310,1.224650,zksync,0x4c8c8058fccc7549a49567517dfac5884aaaa92f9ab5760e4692ed31e6fc626a
1640089133225,0xec80f48fafe1dea8c66b94325ed9dc78fcd36a16,DAI,25.750000,25.750000,zksync,0x20c5887695f6e3fec431af51b85e7fe44ed267a9fd3787c8c561390641eaea17
1640089113226,0x1d63aee1123f1d960480f2920ef9865534949154,DAI,25.000000,25.000000,zksync,0x6e6f5f1d6654ba5bbca3481e22e8e4ddbd7a1d691afcbe6689c21a7cd6106249
1640088950715,0x3a88f4df3380aac0e5b230f0960201dcca9f1e48,ETH,0.000250,0.987621,zksync,0x8dca58011f7c0a5955fbdc357f82c1738740205e9025fdb3d540e3ce66c71282
1640088938225,0x5bbc7281c7d47377cd3de48c855f2f31194bfbc7,DAI,25.000000,25.000000,zksync,0xdab3d7b5bbfcd5a5aed352336d9ac141b6cf39ae7aafe63c9a133021cc663227
1640088878319,0xafd73b0788dc2f90e82e9e925a0f92a1308278f1,USDT,10.000000,10.000000,zksync,0x2c667888bffef02ccdf0ae94b9c4b2672cfefeaba0a950070d8a6e01fcb98c70
1640088798224,0x76b955ffd7e10a862b67708edc0602edb278c983,DAI,25.500000,25.500000,zksync,0xc88147f31a855307c9ab12df8e4016133da02eae597b5fa068dd32a9d0dec8e7
1640088758225,0x40dc3a6f4b3894f37783b56baba76aeda341dfa9,DAI,25.000000,25.000000,zksync,0x897f42181d4549c989ae3a2ce01b084f86798fe3616579b317c656ec11e528a8
1640088625715,0xcdaa484a6a787cd20707cfa94d9841850cdf99ff,ETH,0.007000,27.653377,zksync,0x59ad1f2be3e955668ee77e469bed072a5dafa7f7f215133fdff0902aba30c6f4
1640088563215,0x675802520a5fff705b881bd8a5ba7efb52658235,DAI,26.000000,26.000000,zksync,0x8632aa5d184b9b63d1957f567fc45d37ba6447fb1596c2b4b869aaca6adf9f50
1640088405819,0xba20914604a53232798ee2e926895024a1ce9abc,USDT,10.000000,10.000000,zksync,0xcc0e94d5f41dc3710fa128ba793480fd1dd058842af46cc9cb495996b3f6b17d
1640088370725,0x3a4f923d682f37d1ca36d9c51d9e5db9ebdeb979,DAI,25.000000,25.000000,zksync,0xb75dc2c1b854704579ebf0b1a6919bb34675fe0da8f5b53bfc9d1b7a79a2ce36
1640088290725,0xe791094a2423fa4b4989f3a28fe949c7fdda4f45,DAI,25.000000,25.000000,zksync,0xb874d8097a2c2e4b53fb6f011e0a5d25e54e47360a8d876317a91493df7452d5
1640088186278,0x0954f0fdc42c70ea88de87fc1ac752ebbea4f228,DAI,25.000000,25.000000,zksync,0x56b0efc945ca241154fa9fbca65fffcfedfe3fecb2a82141bfc2c7c1ce1cfcae
1640088123225,0x28a8d989a3d6cbcd0ed9251cbb1bb66b07d57229,DAI,25.000000,25.000000,zksync,0x2f0c49144a29bd7db91865c21f1021b0cf9cd032864a5bcf6ff98214542c4e09
1640087978225,0xe286a91fab63401f32b54518867668616dc81f52,DAI,25.000000,25.000000,zksync,0x0c41db550548697878b0115bb2690b02c8b91c7a438cb67d8688faaad293f467
1640087880823,0x2d8103ef696298635fdc881893e8d4552e036809,USDT,10.000000,10.000000,zksync,0x278254b10cb50dedfd70cf492b1dc65ca4b4e3781c8b663247afe29fc7efe93d
1640087873216,0x9e8f191604db7413b225f6a0de2f636049c2f14a,ETH,0.000250,0.987621,zksync,0x367b6043c774d6561125913c0abd236ed4863c381b98793cc49f1fb5d3f36cee
1640087608225,0x0ff70ae49a275ee4384e1e890d14a638475f8dc8,ETH,0.000250,0.987621,zksync,0x4944edf1ca42ff62165f9f552401ae97da43bc28fc3974d902918ec03ddbbe1f
1640087395820,0x441dabe2518e10dd826f265448705d57ed5d1f1e,USDT,10.000000,10.000000,zksync,0x81c23bf97d0cb3f8e02bc8100acc5e0f5880206c12e2e9ce5fb3b7dabcb2ecf2
1640087008216,0xcfb573e75f4a06b50cfdc5560907b54a303a334b,ETH,0.000250,0.987621,zksync,0xc2b59ddc568b513c114eb87fb5ff2a0c14de8db304b67d40be4ac82fbfaa6821
1640086795725,0xe1a6ad9281b6011902b0592bd03aee1ad92c8f8d,ETH,0.000250,0.987621,zksync,0x3dc21f81cba39ac4f94242341e74479f26d3775143aeeeac07684e740ef0fe80
1640086785819,0x359b4164aa6e9cb0a45e8acc92bccad930a5c622,USDT,10.000000,10.000000,zksync,0x873f703a076d8c89e14d58d8501b62b529207c4298554019e7a4242d770c19a8
1640086660726,0xea88955bac27ca33458d22bb307653c9ba13fa28,DAI,25.000000,25.000000,zksync,0x0fb7b6febbc436d5e5995016c57b4ceb43795268e1f5687716d612f8aaa3297a
1640086225944,0xea88955bac27ca33458d22bb307653c9ba13fa28,DAI,25.000000,25.000000,zksync,0xcb93b3e264083e156a05e2dd345accca5cdbc3b3f465c79cfaeb353b98f5163d
1640086128224,0xf44daf98914f11bd6e58f4c52622f24e0f0d6bde,ETH,0.000250,0.987621,zksync,0xffec5e1368e2bde6153e73481c9c5bddf848904adb6ae9390ea4b1b36184783b
1640086023268,0x1f0ce439922ecc78f640f3743a185e1abdef0a9c,DAI,26.000000,26.000000,zksync,0x9a93c362e501222f2cad956739b226753914fce0ad9c9cd1c55f33eb9fbff93e
